dingo (Australian carnivore, Canis (lupus) dingo),でぃんご
documentation centre,どきゅめんてーしょんせんた
document,どきゅめんと
document imaging,どきゅめんといめーじんぐ
document window,どきゅめんとぃんどう
document object model,どきゅめんとおぶじぇくともでる
DOM,どきゅめんとおぶじぇくともでる
document type,どきゅめんとがた
document sharing,どきゅめんときょうゆう
document sorting,どきゅめんとせいり
document file,どきゅめんとふぁいる
document properties,どきゅめんとぷろぱてぃ
document reader,どきゅめんとよみとりそうち
document library,どきゅめんとらいぶらり
beefwood (Casuarina equisetifolia),ときわぎょりゅう
Coriaria japonica (species of shrub),どくうつぎ
doxa,どくさ
doctor (dut: doctor, ger: Doktor),どくたー
doctor course,どくたーこーす
Dr.SURF,どくたーさーふ
stopping a sport, such as boxing, on doctor's orders (和製: doctor stop),どくたーすとっぷ
referee's stop,どくたーすとっぷ
being ordered by one's doctor to give up such habits as drinking, smoking, overeating, etc,どくたーすとっぷ
chameleon plant (Houttuynia cordata),どくだみ
heloderm (any venomous lizard of genus Heloderma, inc. the gila monster and the beaded lizard),どくとかげ
doctrine,どくとりん
doctor (dut: doctor, ger: Doktor),どくとる
sailfin poacher (Podothecus sachi),とくびれ
dogma,どぐま
dogmatist,どぐまちすと
dogmatism,どぐまちずむ
dogmatic,どぐまちっく
dogmatism,どぐまてぃずむ
dogmatic,どぐまてぃっく
darnel (Lolium temulentum),どくむぎ
toggle,とぐる
toggle switch,とぐるすいっち
toggle button,とぐるぼたん
skull and crossbones,どくろまーく
blue passion flower (Passiflora caerulea),とけいそう
stickleback (any fish of family Gasterosteidae),とげうお
Ryukyu spiny rat (Tokudaia osimensis),とげねずみ
docosahexaenoic acid,どこさへきさえんさん
tocopherol,とこふぇろーる
Sulculus diversicolor supertexta (species of abalone or ear shell),とこぶし
DoCoMo (NTT mobile phone service),どこも
Dioscorea tokoro (species of wild yam),ところ
ipecac (species of shrub, Cephaelis ipecacuanha),とこん
ipecacuanha,とこん
thud,どさ
tosser,とさー
cockscomb,とさか
crest,とさか
with a thud,どさっと
blunder,どじ
bungle,どじ
clumsiness,どじ
loach (any fish of family Cobitidae),どじょう
weather loach (Misgurnus anguillicaudatus),どじょう
to fail,どじる
to mess up,どじる
to bungle,どじる
to screw the pooch,どじる
walking (with heavy steps),どしんどしん
tramping,どしんどしん
lumbering,どしんどしん
clumping,どしんどしん
toss,とす
yakuza sword,どす
disk operating system,どす
DOS,どす
doeskin,どすきん
toss batting (baseball),とすばってぃんぐ
pepper game,とすばってぃんぐ
DOS-V,どすぶい
bam,どすん
whomp,どすん
thump,どすん
thud thud (esp. footsteps),どすんどすん
clump clump,どすんどすん
last-minute cancellation,どたきゃん
trapdoor spider (any spider of family Ctenizidae),とたてぐも
folding trapdoor spider (any spider of family Antrodiaetidae),とたてぐも
to be noisy,どたばたやる
to make noise,どたばたやる
zinc (por: tutanaga),とたん
galvanized sheet iron,とたん
galvanised sheet iron,とたん
thud,どたん
G minor,とたんちょう
banded houndshark (Triakis scyllium),どちざめ
Japanese horse chestnut,とちのき
Hippocastanaceae (plant family),とちのきか
horse-chestnut,とちのきか
eucommiaceae,とちゅうか
key of G (music),とちょう
G major,とちょうちょう
toccata,とっかーた
feeling shocked or startled,どっきり
docking,どっきんぐ
docking station,どっきんぐすてーしょん
tteok (sweet Korean rice cake),とっく
dock,どっく
andiron,どっぐ
dog,どっぐ
locking dog,どっぐ
dog year ( expression for the rapid pace at which the information technology field moves),どっぐいやー
dogfight,どっぐふぁいと
dog food,どっぐふーど
potter wasp (esp. species Eumenes mikado),とっくりばち
toggle,とっぐる
dog racing,どっぐれーす
dogleg (e.g. in golf),どっぐれっぐ
tokay,とっけい
dodge ball,どっじぼーる
dodging,どっじんぐ
doccimo,どっちーも
dodge ball,どっちぼーる
dot,どっと
point,どっと
polka dots,どっと
pixel,どっと
DoD,どっど
dot address,どっとあどれす
dot (matrix) printer,どっといんじそうち
matrix printer,どっといんじそうち
dot impact printer,どっといんぱくとぷりんた
dot gain,どっとげいん
dot-style,どっとじけい
dot product,どっとせき
dot-dot,どっとどっと
dot pitch,どっとぴっち
DP,どっとぴっち
dot file,どっとふぁいる
dot font,どっとふぉんと
dot (matrix) printer,どっとぷりんた
matrix printer,どっとぷりんた
dot printer,どっとぷりんたー
dot-bomb,どっとぼむ
dot map,どっとまっぷ
dot matrix,どっとまとりくす
dot matrix printer,どっとまとりくすぷりんた
dot matrix,どっとまとりっくす
dot matrix character generator,どっとまとりっくすもじはっせいき
topper,とっぱー
topaz,とっぱーず
topping,とっぴんぐ
top,とっぷ
top position,とっぷ
senior management,とっぷ
senior bureaucrat,とっぷ
toffy,とっふぃー
top gear,とっぷぎあ
top quark,とっぷくぉーく
top quark,とっぷくおーく
top class,とっぷくらす
top group,とっぷぐるーぷ
topcoat,とっぷこーと
top condition,とっぷこんでぃしょん
top competitor (lit: top contender),とっぷこんてんだー
top secret,とっぷしーくれっと
top scene,とっぷしーん
top star,とっぷすたー
top spin,とっぷすぴん
top seller,とっぷせらー
top down,とっぷだうん
top-down design,とっぷだうんせっけい
topten,とっぷてん
top-domain,とっぷどめいん
top news,とっぷにゅーす
top-note,とっぷのーと
top bust,とっぷばすと
top batter (ball game),とっぷばったー
top hat,とっぷはっと
top fashion,とっぷふぁっしょん
top ball,とっぷぼーる
top management,とっぷまねーじめんと
top management,とっぷまねじめんと
top for menu,とっぷめにゅー
latest fashion (和製: top mode),とっぷもーど
Doppler (e.g. effect),どっぷらー
Doppler effect,どっぷらーこうか
top light,とっぷらいと
top runner (system of benchmarking against best-in-class performance),とっぷらんなー
topless,とっぷれす
top lady,とっぷれでぃー
top-level,とっぷれべる
toplevel domain,とっぷれべるどめいん
tteokbokki (spicy stir-fried Korean rice cake),とっぽき
tteokbokki (spicy stir-fried Korean rice cake),とっぽっき
dodecaphony,どでかふぉにー
Sakhalin fir (Abies sachalinensis),とど
dodo (Raphus cucullatus),どど
football pool (ita: totocalcio),ととかるちょ
Sakhalin fir (Abies sachalinensis),とどまつ
Dodompa (a rumba-like Japanese musical genre popular in the 1960s),どどんぱ
toner,となー
donor,どなー
donor card,どなーかーど
toner cartridge,となーかーとりっじ
reindeer,となかい
tony tie,とにーたい
tonic,とにっく
tonic water,とにっくうぉーたー
tonic water,とにっくうおーたー
donation,どねーしょん
migratory locust (Locusta migratoria),とのさまばった
topaz,とぱーず
topaz,とぱず
domestic pigeon,どばと
feral pigeon,どばと
topic,とぴ
topiary,とぴありー
Japanese eagle ray (Myliobatis tobijei),とびえい
topical,とぴかる
caddisfly,とびけら
caddis fly (any moth-like insect of the order Trichoptera),とびけら
Trichoptera (the order of insects comprising the caddisflies),とびけらもく
off topic,とぴずれ
topic,とぴっく
topics,とぴっくす
topic news,とぴっくにゅーす
flying dragon (any gliding lizard of genus Draco),とびとかげ
Micadina phluctaenoides (species of stick insect),とびななふし
original poster (of a web-forum thread),とぴぬし
jerboa (any rodent of family Dipodidae),とびねずみ
Debussy,どびゅっしー
toffy,とふぃー
boards covering a ditch (drainage, sewage, etc.),どぶいた
dubnium (Db),どぶにうむ
brown rat (Rattus norvegicus),どぶねずみ
common rat,どぶねずみ
Norway rat,どぶねずみ
dark grey (colour, color),どぶねずみ
dark gray,どぶねずみ
secret evil-doer,どぶねずみ
doppler shift,どぷらーしふと
doppler frequency,どぷらーしゅうはすう
de Broglie wave,どぶろいは
de Broglie wave,どぶろーいは
plop,どぶん
splash,どぶん
lowest ranking,どべ
worst (e.g. in a test),どべ
toboggan,とぼがん
topography,とぽぐらふぃー
with glugging (e.g. of liquid being poured, running down),どぼどぼ
topology,とぽろじ
topology,とぽろじー
topological,とぽろじかる
plop,どぼん
splash,どぼん
Thomas Cup (International Badminton Championship),とますかっぷ
Gospel of Thomas (apocryphal) (book of the Bible),とますふくいんしょ
tomato,とまと
tomato ketchup,とまとけちゃっぷ
tomato juice,とまとじゅーす
tomato sauce,とまとそーす
tomato puree,とまとぴゅーれ
tomato paste,とまとぺーすと
tomahawk,とまほーく
tommy gun,とみーがん
demi-glace (type of brown sauce),どみぐらすそーす
Thomism (theology of Thomas Aquinas or his followers),とみずむ
demitasse,どみたす
dominant,どみなんと
dominion,どみにおん
Dominican Order,どみにこしゅうどうかい
Order of Preachers,どみにこしゅうどうかい
domino,どみの
domino theory,どみのりろん
Amur stickleback (Pungitius sinensis),とみよ
Sunday (esp. as the sabbath in early Japanese Christianity) (por: domingo),どみんご
DOM,どむ
Tom Collins,とむこりんず
Thomson's gazelle,とむそんがぜる
tom-tom,とむとむ
tom yum goong (Thai soup dish),とむやむくん
domestic,どめ
domain,どめいん
domain name,どめいんねーむ
domain name server,どめいんねーむさーばー
DNS,どめいんねーむさーばー
domain name service,どめいんねーむしすてむ
DNS,どめいんねーむしすてむ
domain name,どめいんめい
domestic,どめす
domestic,どめすちっく
domestic science,どめすちっくさいえんす
domestic,どめすてぃっく
domestic violence,どめすてぃっくばいおれんす
Baikal teal (species of dabbling duck, Anas formosa),ともえがも
tomography,ともぐらふぃー
de Morgan,どもるがん
de Morgan's laws,どもるがんのほうそく
Internet friend or buddy list,ともろく
dual-port RAM,どゅあるぽーとらむ
Toyota,とよた
Toyota Motor,とよたじどうしゃ
tiger (feline, Panthera tigris),とら
drunk person,とら
trouble,とら
mah-jongg tile that doubles the score of any hand (or the rule set that includes these tiles),どら
try,とらい
dry (esp. as in not wet or as in dry humour),どらい
dry eye,どらいあい
dry ice,どらいあいす
tryout,とらいあうと
tri-athlete,とらいあすりーと
triathlon,とらいあすろん
triad,とらいあど
trial,とらいある
trial and error,とらいあるあんどえらー
trial version of software,とらいあるうぇあ
trialware,とらいあるうぇあ
trial version,とらいあるばん
triangle,とらいあんぐる
triangle pass,とらいあんぐるぱす
trial and error (和製: try and error),とらいあんどえらー
dry yeast,どらいいーすと
dry area,どらいえりあ
dry cut,どらいかっと
dry copper,どらいかっぱー
dry curry,どらいかれー
dry cleaning,どらいくりーにんぐ
dry shaving,どらいしぇーびんぐ
trijet,とらいじぇっと
tricycle,とらいしくる
dry shampoo,どらいしゃんぷー
dry gin,どらいじん
dry suit,どらいすーつ
dry suit dive,どらいすーつ・だいぶ
dry suit dive,どらいすーつだいぶ
dry skin,どらいすきん
Tristar,とらいすたー
dried sausage,どらいそーせーじ
Trident,とらいでんと
Triton,とらいとん
driver (of a vehicle),どらいば
screwdriver,どらいば
driver (golf),どらいば
driver (device driver),どらいば
driver (of a vehicle),どらいばー
screwdriver,どらいばー
driver (golf),どらいばー
driver (device driver),どらいばー
driver stack,どらいばすたっく
tribalism,とらいばりずむ
tribal,とらいばる
dry beer,どらいびーる
driving iron,どらいびんぐあいあん
driving contest,どらいびんぐこんてすと
driving school,どらいびんぐすくーる
driving technique,どらいびんぐてくにっく
drive,どらいぶ
trip by car,どらいぶ
driving,どらいぶ
to (go for a) drive,どらいぶ
to go on a trip by car,どらいぶ
to drive (e.g. a car),どらいぶ
to drive (innovation, change, etc.),どらいぶ
to propel,どらいぶ
drive position,どらいぶいち
drive in,どらいぶいん
drive-in theater,どらいぶいんしあたー
drive-in theatre,どらいぶいんしあたー
drive-in bank,どらいぶいんばんく
drive-in restaurant,どらいぶいんれすとらん
driveway,どらいぶうぇい
driveway,どらいぶうぇー
driveway,どらいぶうえー
car rental agency,どらいぶくらぶ
driving club,どらいぶくらぶ
drive serve,どらいぶさーぶ
drive-through (shop, etc.),どらいぶするー
drive type,どらいぶたいぷ
drive-by install,どらいぶばいいんすとーる
drive bay,どらいぶべい
storage bay,どらいぶべい
road map (和製: drive map),どらいぶまっぷ
drive letter,どらいぶめい
drive letter designator,どらいぶめい
drive letter,どらいぶもじ
dry fly,どらいふらい
dry flower,どらいふらわー
trifle (type of dessert),とらいふる
driveless workstation,どらいぶれすわーくすてーしょん
drive letter,どらいぶれたー
dry paint,どらいぺいんと
drypoint,どらいぽいんと
Tripod,とらいぽっど
tribology,とらいぼろじー
dry martini,どらいまーてぃーに
dry martini,どらいまてぃーに
trimix,とらいみっくす
diver's gas mix of helium, oxygen, and nitrogen,とらいみっくす
dry milk,どらいみるく
dryer,どらいやー
dry rehearsal,どらいりはーさる
Dravidian (family of languages),どらヴぃだごぞく
Dravidian (people),どらヴぃだぞく
travel,とらヴぇる
trousers,とらうざーず
trauma (usu. psychological),とらうま
Dragon Quest (game),どらくえ
traction control,とらくしょんこんとろーる
tractor,とらくた
tractor,とらくたー
tractor-trailer (和製: tractor-truck),とらくたとらっく
semi-trailer,とらくたとらっく
18-wheeler,とらくたとらっく
articulated lorry,とらくたとらっく
tractor feeder,とらくたふぃーだ
tractor feed,とらくたふぃーど
tract,とらくと
drachma,どらくま
transistor glamour,とらぐら
transistor glamor,とらぐら
trachoma,とらこーま
driving contest (golf),どらこん
longest drive contest,どらこん
dragon (as depicted in Western myths),どらごん
dragon boat,どらごんぼーと
dragee,どらじぇー
tragedy,とらじぇでぃー
tragical,とらじかる
tragi-comedy,とらじこめでぃー
tragic,とらじっく
tragedy,とらじでぃー
truss,とらす
truss bridge,とらすきょう
drastic,どらすちっく
trustee,とらすてぃ
drastic,どらすてぃっく
trust,とらすと
dracaena (any palmlike tree of genus Dracaena or Cordyline),どらせな
draggable,どらっがぶる
trucking,とらっきんぐ
tracking (e.g. in computer graphic),とらっきんぐ
dragging,どらっぎんぐ
tracking symbol,とらっきんぐきごう
tracking station,とらっきんぐすてーしょん
truck,とらっく
track (running, CD, DVD, etc.),とらっく
drag,どらっぐ
drug (esp. illegal),どらっぐ
to drag,どらっぐ
to highlight (e.g. by click-dragging a cursor over text),どらっぐ
track access time,とらっくあくせすじかん
track at once,とらっくあっとわんす
track up,とらっくあっぷ
drag and drop,どらっぐあんどどろっぷ
drag and drop,どらっぐあんどどろっぷ
track events,とらっくきょうぎ
truck crane,とらっくくれーん
truck system,とらっくしすてむ
drugstore,どらっぐすとあ
pharmacy,どらっぐすとあ
truck terminal,とらっくたーみなる
drug delivery system,どらっぐでりばりーしすてむ
track back,とらっくばっく
track pod,とらっくぱっど
drag bunt,どらっぐばんと
track pitch,とらっくぴっち
truck farm,とらっくふぁーむ
trackball,とらっくぼーる
track and hold unit,とらっくほーるどゆにっと
track and store unit,とらっくほーるどゆにっと
trackman,とらっくまん
White's thrush (Zoothera dauma),とらつぐみ
track density,とらっくみつど
drag race,どらっぐれーす
drag lock,どらっぐろっく
trash,とらっしゅ
trad,とらっど
trattoria,とらっとりあ
small informal Italian restaurant,とらっとりあ
trapping,とらっぴんぐ
trap,とらっぷ
trap shooting,とらっぷしゃげき
trap handler,とらっぷはんどら
traditional,とらでぃしょなる
tradition,とらでぃしょん
driving technique,どらてく
Asplenium incisum (species of spleenwort),とらのおしだ
traversal sequence,とらばーさるじゅんじょ
traverse,とらばーす
traverse survey,とらばーすそくりょう
travertine,とらばーちん
work (fre: travail),とらばーゆ
trapeze (in sailing),とらぴーず
trappistine,とらぴすちーぬ
trappiste,とらぴすと
Trappist,とらぴすと
Dravidian (family of languages),どらびだごぞく
Dravidian (people),どらびだぞく
traffic,とらひっく
traffic engineering,とらひっくえんじにありんぐ
traffic descriptor,とらひっくきじゅつし
traffic contract,とらひっくけいやく
traffic surge,とらひっくさーじ
traffic shaping,とらひっくしぇいぴんぐ
total traffic,とらひっくぜんたい
traffic type,とらひっくたいぷ
traffic descriptor,とらひっくでぃすくりぷた
traffic characteristics,とらひっくとくせい
traffic burst,とらひっくばーすと
traffic pattern,とらひっくぱたーん
traffic parameter,とらひっくぱらめーた
traffic flow,とらひっくふろー
trough,とらふ
draft,どらふ
draught,どらふ
traffic,とらふぃっく
traffic analysis,とらふぃっくかいせき
traffic shaping,とらふぃっくしぇーぴんぐ
traffic control,とらふぃっくせいぎょ
traffic padding,とらふぃっくぱでぃんぐ
traffic parameter,とらふぃっくぱらめーた
traffic builder,とらふぃっくびるだー
traffic congestion,とらふぃっくふくそう
traffic flow,とらふぃっくふろー
traffic flow confidentiality,とらふぃっくふろーきみつせい
traffic management,とらふぃっくまねじめんと
traffic load,とらふぃっくりょう
traffic amount,とらふぃっくりょう
long-eared owl (Asio otus),とらふずく
trappiste,とらぷすと
Trappist,とらぷすと
draft,どらふと
draught,どらふと
draft beer,どらふとびーる
draught beer,どらふとびーる
draft mode,どらふともーど
to make trouble,とらぶる
trouble,とらぶる
trouble-shooting,とらぶるしゅーてぃんぐ
trouble shot,とらぶるしょっと
troublemaker,とらぶるめーかー
traveler,とらべらー
traveller,とらべらー
traveller's cheque,とらべらーずちぇっく
traveler's check,とらべらーずちぇっく
traveller's cheque,とらべらーちぇっく
traveler's check,とらべらーちぇっく
travelling,とらべりんぐ
traveling,とらべりんぐ
travel,とらべる
travel watch,とらべるうぉっち
travel agency,とらべるえーじぇんしー
Travelstar,とらべるすたー
travel set,とらべるせっと
travel bureau,とらべるびゅーろー
transparency,とらぺん
transponder,とらぽん
drama,どらま
drummer,どらまー
voice dramatization on CD (usu. based on manga, anime, etc.) (和製: drama CD),どらましーでぃー
dramatist,どらまちすと
dramatic,どらまちっく
dramaturgy (ger: Dramaturgie),どらまつるぎー
dramatic,どらまてぃっく
drumming,どらみんぐ
drum,どらむ
dram,どらむ
drachm,どらむ
drum printer,どらむいんじそうち
drum,どらむかん
drum storage,どらむきおくそうち
drum plotter,どらむさくずそうち
drum plotter,どらむしきぷろった
drum scanner,どらむすきゃな
lazy son,どらむすこ
profligate son,どらむすこ
drum-set,どらむせっと
drum solo,どらむそろ
drum printer,どらむぷりんた
drum brake,どらむぶれーき
drum plotter,どらむぷろった
drum machine,どらむましーん
tranquilizer,とらんきらいざー
tranquiliser,とらんきらいざー
trunking,とらんきんぐ
suitcase,とらんく
trunk,とらんく
trunk (of a car),とらんく
boot,とらんく
line,とらんく
trunks,とらんくす
trunk type,とらんくたいぷ
trunk conditioning,とらんくよび
trunk room,とらんくるーむ
transactional analysis,とらんざくしょなるあなりしす
transaction,とらんざくしょん
transaction ID,とらんざくしょんあいでぃー
transaction recovery,とらんざくしょんかいふく
transaction logging,とらんざくしょんきろくどうさ
transaction commitment,とらんざくしょんこみっとめんと
commitment,とらんざくしょんこみっとめんと
transaction context,とらんざくしょんこんてきすと
transaction identifier,とらんざくしょんしきべつし
termination phase of a transaction,とらんざくしょんしゅうりょうふぇーず
transaction processing,とらんざくしょんしょり
Transaction Processing Application Service Element,とらんざくしょんしょりおうようさーびすようそ
TPASE,とらんざくしょんしょりおうようさーびすようそ
Transaction Processing Service Provider,とらんざくしょんしょりさーびすていきょうしゃ
TPSP,とらんざくしょんしょりさーびすていきょうしゃ
Transaction Processing Service User,とらんざくしょんしょりさーびすりようしゃ
TPSU,とらんざくしょんしょりさーびすりようしゃ
Transaction Processing channel,とらんざくしょんしょりちゃねる
channel,とらんざくしょんしょりちゃねる
Transaction Processing Protocol Machine,とらんざくしょんしょりぷろとこるきかい
TPPM,とらんざくしょんしょりぷろとこるきかい
transaction text,とらんざくしょんてきすと
transacted pipeline,とらんざくしょんぱいぷらいん
transaction program,とらんざくしょんぷろぐらむ
transaction branch,とらんざくしょんぶんし
transaction branch identifier,とらんざくしょんぶんししきべつし
transaction tree constraint,とらんざくしょんもくのせいやくじょうけん
transaction rollback,とらんざくしょんろーるばっく
rollback,とらんざくしょんろーるばっく
transaction log file,とらんざくしょんろぐふぁいる
Transact-SQL,とらんざくとえすきゅーえる
Trans-Am,とらんざむ
trans-American,とらんざむ
transceiver,とらんしーば
small wireless telephone,とらんしーば
transceiver,とらんしーばー
small wireless telephone,とらんしーばー
transition,とらんじしょん
electrical transistor,とらんじすた
electrical transistor,とらんじすたー
transistor glamour,とらんじすたーぐらまー
transistor glamor,とらんじすたーぐらまー
transistor radio,とらんじすたーらじお
Transistor-Diode Logic,とらんじすただいおーどろじっく
TDL,とらんじすただいおーどろじっく
transistor-transistor logic,とらんじすたとらんじすたろじっく
TTL,とらんじすたとらんじすたろじっく
transistor radio,とらんじすたらじお
transit,とらんしっと
transit,とらんじっと
Transylvania,とらんしるばにあ
transformer,とらんす
trance,とらんす
trans,とらんす
transaction,とらんずあくしょん
transaminase,とらんすあみなーぜ
transcription,とらんすくりぷしょん
transsexual,とらんすけい
transgender,とらんすけい
transgenic organism,とらんすじぇにっくせいぶつ
transgender,とらんすじぇんだー
transgendered individual,とらんすじぇんだー
trans-fatty acid,とらんすしぼうさん
trans-fatty acids,とらんすしぼうさん
trans fat,とらんすしぼうさん
trans fats,とらんすしぼうさん
transnational,とらんすなしょなる
transpersonal psychology,とらんすぱーそなるしんりがく
Transputer,とらんすぴゅーた
transfer,とらんすふぁ
transfer,とらんすふぁー
transfer RNA,とらんすふぁーあーるえぬえー
tRNA,とらんすふぁーあーるえぬえー
transfer pricing,とらんすふぁーぷらいしんぐ
transfer price,とらんすふぁーぷらいす
transfer machine,とらんすふぁーましーん
transfer machine,とらんすふぁーましん
transfection,とらんすふぇくしょん
transferase,とらんすふぇらーぜ
transformer (toy),とらんすふぉーまー
transform fault,とらんすふぉーむだんそう
transformation,とらんすふぉーめーしょん
transparency,とらんすぺあれんしー
transparent,とらんすぺあれんと
transporter,とらんすぽーたー
transportation,とらんすぽーてーしょん
transport,とらんすぽーと
transport service provider,とらんすぽーとさーびすていきょうしゃ
TS-provider,とらんすぽーとさーびすていきょうしゃ
transport service user,とらんすぽーとさーびすりようしゃ
transport layer,とらんすぽーとそう
transposon (transposable or movable genetic element),とらんすぽぞん
transponder,とらんすぽんだ
transponder,とらんすぽんだー
transmission,とらんすみっしょん
transmission gear,とらんすみっしょんぎあ
transmitter,とらんすみったー
trans-modern,とらんすもだん
translation,とらんすれーしょん
translator,とらんすれーた
translator,とらんすれーたー
translate,とらんすれーと
tramper,とらんぱー
playing cards (from trump),とらんぷ
card freak,とらんぷきょう
trumpeter,とらんぺったー
trumpet,とらんぺっと
Trumpet Winsock,とらんぺっとうぃんそっく
trumpet skirt,とらんぺっとすかーと
trampoline,とらんぽりん
doria,どりあ
triage,とりあーじ
triage tag,とりあーじたっぐ
triazine,とりあじん
triacetate fiber,とりあせてーとせんい
triacetate fibre,とりあせてーとせんい
triazolam,とりあぞらむ
durian (fruit),どりあん
Dorian (mode, column),どりあん
dolly,どりー
treatment,とりーとめんと
doline (sinkhole, in karst topography) (ger: Doline),どりーね
dreamer,どりーまー
dreamy,どりーみー
dreaming,どりーみんぐ
dream,どりーむ
dreamland,どりーむらんど
thorium (Th),とりうむ
thorium series,とりうむけいれつ
triennale,とりえんなーる
trio,とりお
triose,とりおーす
trio sonata,とりおそなた
trigger,とりが
trigger,とりがー
trigger price,とりがーかかく
trigger circuit,とりがかいろ
aconite (esp. species Aconitum japonicum),とりかぶと
wolfsbane,とりかぶと
monkshood,とりかぶと
traditional bugaku hat,とりかぶと
trigger process,とりがぷろせす
tricarboxylic acid cycle,とりかるぼんさんかいろ
TCA cycle,とりかるぼんさんかいろ
Dreamcast (game),どりきゃす
tarantula (any spider of family Theraphosidae),とりくいぐも
triglyceride,とりぐりせりど
trichloroethylene,とりくろ
trichloroethane,とりくろろえたん
trichloroethylene,とりくろろえちれん
triceratops (dinosaur),とりけらとぷす
tricot,とりこっと
trichomycin,とりこまいしん
trichomonas,とりこもなす
vaginal trichomoniasis,とりこもなすちつえん
tricolor,とりころーる
tricolour,とりころーる
tricolore,とりころーる
tritium,とりちうむ
tricky,とりっきー
trick,とりっく
trickster,とりっくすたー
trick play,とりっくぷれー
trick work,とりっくわーく
Tri-P,とりっぴー
tripping,とりっぴんぐ
trip,とりっぷ
drip coffee,どりっぷ
drip coffee,どりっぷこーひー
trip meter,とりっぷめーたー
tripwire,とりっぷわいや
Tripper,とりっぺる
red-hot poker (Kniphofia uvaria) (lat: tritoma),とりとま
tarantula (any spider of family Theraphosidae),とりとりぐも
triton,とりとん
Trinity,とりにてぃー
trinitrotoluen,とりにとろとるえん
TNT,とりにとろとるえん
trinitrophenol,とりにとろふぇのーる
trinitrobenzene,とりにとろべんぜん
Trinitron,とりにとろん
doline (sinkhole, in karst topography) (ger: Doline),どりね
trypanosoma,とりぱのぞーま
trypanosomiasis,とりぱのそーましょう
sleeping sickness,とりぱのそーましょう
trihalomethane,とりはろめたん
trivia,とりびあ
trivialism,とりびありずむ
trivial,とりびある
tribute,とりびゅーと
tribune,とりびゅーん
trypsin,とりぷしん
drifter,どりふたー
triptan (any one of a family of drugs used to treat severe headaches),とりぷたん
triptych,とりぷてぃく
drift,どりふと
drift dive,どりふと・だいぶ
drift dive,どりふとだいぶ
tryptophan,とりぷとふぁん
triple,とりぷる
dribble,どりぶる
triple axel (figure skating),とりぷるあくせる
triple crown,とりぷるくらうん
triple jump,とりぷるじゃんぷ
triple steal,とりぷるすちーる
triple play,とりぷるぷれー
triple bogey (golf),とりぷるぼぎー
triplet (three nucleotide pairs that form a codon),とりぷれっと
driven,どりぶん
tripod,とりぽっど
trimmer,とりまー
trimming,とりみんぐ
trim points,とりみんぐぽいんと
trim,とりむ
trim mark (usu. on paper),とりむまーく
truffle (fre: truffe),とりゅふ
drilling machine,どりりんぐましん
trill,とりる
drill,どりる
drill down,どりるだうん
tolylene,とりれん
trilemma,とりれんま
drink,どりんく
torr,とる
to delete (editor's mark),とる
dollar,どる
doll,どる
toluidine,とるいじん
druid,どるいど
troostite (transitional constituent of steel),とるーすたいと
trooper,とるーぱー
Truman Doctrine,とるーまんどくとりん
toluene,とるえん
dollar purchase,どるかい
dollar diplomacy,どるがいこう
dollar sign ($),どるきごう
torque,とるく
torque converter,とるくこんばーたー
Turkmenistan,とるくめにすたん
dollar clause,どるくろーず
Turkey,とるこ
turquoise,とるこ
turquoise,とるこいし
Turkish (language),とるこご
prostitute working at a soapland (lit: Turkish girl),とるこじょう
Turk,とるこじん
turquoise blue,とるこぶるー
Turkish bath,とるこぶろ
soapland (brothel where one can bathe with the prostitutes),とるこぶろ
fez,とるこぼう
torque converter,とるこん
dollar bill,どるさつ
dollar shift,どるしふと
dollar shock,どるしょっく
dollar shop,どるしょっぷ
Tolstoyan,とるすといあん
Tolstoian,とるすといあん
exchange rates of the dollar,どるそうば
torso,とるそー
strong dollar,どるだか
dollar basis,どるだて
quotation in dollars,どるだて
dollar area,どるちいき
dolce,どるちぇ
dolcissimo,どるちっしも
tortilla,とるてぃーじゃ
tortilla,とるてぃーや
tortellini,とるてっりーに
Dortmund,どるとむんと
Dalton's law,どるとんのほうそく
tornado,とるねーど
patron,どるばこ
milch cow,どるばこ
troubadour,とるばどぅーる
troubadour,とるばどーる
Dolby,どるびー
Dolby surround,どるびーさらうんど
Dolby Digital,どるびーでじたる
dolphin,どるふぃん
dolphin kick,どるふぃんきっく
dollar peg,どるぺっぐ
being pegged to the dollar,どるぺっぐ
tourmaline,とるまりん
dolman sleeve,どるまんすりーぶ
dolmen,どるめん
cheap dollar,どるやす
dollar usance,どるゆーざんす
toreador pants,とれあどーるぱんつ
toreador,とれあどる
toreador pants,とれあどるぱんつ
tray,とれい
trainer (someone who works with sports athletes),とれいなー
sweatshirt (和製: trainer),とれいなー
drain,どれいん
tray,とれー
tracer,とれーさー
traceability,とれーさびりてぃー
tracery,とれーさりー
tracing,とれーしんぐ
tracing paper,とれーしんぐぺーぱー
trace,とれーす
tracing paper,とれーすし
trace mode,とれーすもーど
trader,とれーだー
trading,とれーでぃんぐ
trading card,とれーでぃんぐかーど
collectible card,とれーでぃんぐかーど
trading company,とれーでぃんぐかんぱにー
trading room,とれーでぃんぐるーむ
trade,とれーど
trade-off,とれーどおふ
trade show,とれーどしょう
trade show,とれーどしょー
trademark,とれーどまーく
trade money,とれーどまねー
trade union,とれーどゆにおん
trainer (someone who works with sports athletes),とれーなー
sweatshirt (和製: trainer),とれーなー
training,とれーにんぐ
training wizard,とれーにんぐうぃざーど
training wear,とれーにんぐうぇあ
